datetime,consumption_kWh,hour,day_of_week,month,temp_celsius,humidity,is_holiday,is_weekend,is_business_hours,is_peak_hours,temp_hot,consumption_lag_24h,consumption_lag_168h
2015-04-11 17:00:00,33164000.0,17,5,4,15.002668749999998,71.8,0,1,1,1,0,24722000.0,22850000.0
2015-04-11 18:00:00,33171000.0,18,5,4,13.332000000000107,80.0,0,1,0,1,0,27457000.0,23204000.0
2015-04-11 19:00:00,31969000.0,19,5,4,13.617337500000076,77.2,0,1,0,1,0,27943000.0,24869000.0
2015-04-11 20:00:00,29126000.0,20,5,4,12.435662500000035,82.2,0,1,0,1,0,26637000.0,27437000.0
2015-04-11 21:00:00,26409000.0,21,5,4,11.932000000000016,82.2,0,1,0,1,0,24784000.0,26087000.0
2015-04-11 22:00:00,27186000.0,22,5,4,10.524337500000001,89.0,0,1,0,0,0,24576000.0,24503000.0
2015-04-11 23:00:00,25228000.0,23,5,4,9.79465625000006,90.8,0,1,0,0,0,23192000.0,22918000.0
2015-04-12 00:00:00,23958000.0,0,6,4,10.048500000000047,91.0,0,1,0,0,0,22283000.0,21583000.0
2015-04-12 01:00:00,23446000.0,1,6,4,8.990999999999985,93.2,0,1,0,0,0,21932000.0,20774000.0
2015-04-12 02:00:00,23485000.0,2,6,4,8.91700000000003,93.8,0,1,0,0,0,21812000.0,20391000.0
2015-04-12 03:00:00,23966000.0,3,6,4,8.418499999999995,93.2,0,1,0,0,0,22263000.0,21047000.0
2015-04-12 04:00:00,26504000.0,4,6,4,8.486000000000047,94.4,0,1,0,0,0,24561000.0,23474000.0
2015-04-12 05:00:00,31049000.0,5,6,4,8.129006250000032,94.0,0,1,0,0,0,28043000.0,26150000.0
2015-04-12 06:00:00,33480000.0,6,6,4,12.03000000000003,82.0,0,1,0,0,0,30108000.0,28645000.0
2015-04-12 07:00:00,34096000.0,7,6,4,10.253668750000031,85.6,0,1,0,0,0,31144000.0,30176000.0
2015-04-12 08:00:00,34460000.0,8,6,4,12.735337500000014,77.6,0,1,0,0,0,31638000.0,31136000.0
2015-04-12 09:00:00,34116000.0,9,6,4,13.093500000000006,74.6,0,1,1,0,0,31786000.0,31591000.0
2015-04-12 10:00:00,33694000.0,10,6,4,16.283006250000028,64.6,0,1,1,0,0,31949000.0,32027000.0
2015-04-12 11:00:00,33376000.0,11,6,4,17.349000000000046,60.0,0,1,1,0,0,31736000.0,31859000.0
2015-04-12 12:00:00,32263000.0,12,6,4,16.861000000000047,61.6,0,1,1,0,0,30462000.0,30823000.0
2015-04-12 13:00:00,31480000.0,13,6,4,18.444993750000037,54.6,0,1,1,0,0,29946000.0,30268000.0
2015-04-12 14:00:00,31330000.0,14,6,4,18.475000000000023,54.0,0,1,1,0,0,29587000.0,30092000.0
2015-04-12 15:00:00,32235000.0,15,6,4,17.764000000000067,55.2,0,1,1,0,0,30114000.0,29990000.0
2015-04-12 16:00:00,34504000.0,16,6,4,18.041012500000022,54.2,0,1,1,0,0,32309000.0,29612000.0
2015-04-12 17:00:00,34779000.0,17,6,4,17.576999999999998,54.6,0,1,1,1,0,33164000.0,29637000.0
2015-04-12 18:00:00,34651000.0,18,6,4,15.566000000000031,60.8,0,1,0,1,0,33171000.0,30190000.0
2015-04-12 19:00:00,33838000.0,19,6,4,15.617662500000051,59.4,0,1,0,1,0,31969000.0,31764000.0
2015-04-12 20:00:00,31900000.0,20,6,4,14.122331250000059,63.8,0,1,0,1,0,29126000.0,29683000.0
2015-04-12 21:00:00,29352000.0,21,6,4,13.69700000000006,64.2,0,1,0,1,0,26409000.0,26874000.0
2015-04-12 22:00:00,23475000.0,22,6,4,11.845000000000027,69.6,0,1,0,0,0,27186000.0,26911000.0
2015-04-12 23:00:00,21845000.0,23,6,4,11.063000000000045,71.4,0,1,0,0,0,25228000.0,25253000.0
2015-04-13 00:00:00,20935000.0,0,0,4,10.995000000000061,70.2,0,0,0,0,0,23958000.0,24239000.0
2015-04-13 01:00:00,20782000.0,1,0,4,9.974993750000067,72.4,0,0,0,0,0,23446000.0,23768000.0
2015-04-13 02:00:00,20921000.0,2,0,4,9.669006249999995,72.6,0,0,0,0,0,23485000.0,23645000.0
2015-04-13 03:00:00,21459000.0,3,0,4,9.463000000000022,76.8,0,0,0,0,0,23966000.0,23805000.0
2015-04-13 04:00:00,23902000.0,4,0,4,9.123681250000004,75.2,0,0,0,0,0,26504000.0,24859000.0
2015-04-13 05:00:00,27050000.0,5,0,4,8.884343749999971,78.2,0,0,0,0,0,31049000.0,26580000.0
2015-04-13 06:00:00,29022000.0,6,0,4,12.85450000000003,63.8,0,0,0,0,0,33480000.0,28384000.0
2015-04-13 07:00:00,30202000.0,7,0,4,11.211993750000033,72.8,0,0,0,0,0,34096000.0,29822000.0
2015-04-13 08:00:00,30848000.0,8,0,4,13.77899375000004,64.4,0,0,0,0,0,34460000.0,31161000.0
2015-04-13 09:00:00,31034000.0,9,0,4,14.205000000000041,63.0,0,0,1,0,0,34116000.0,31776000.0
2015-04-13 10:00:00,31233000.0,10,0,4,17.48566875000006,52.4,0,0,1,0,0,33694000.0,32257000.0
2015-04-13 11:00:00,31031000.0,11,0,4,18.625337500000057,48.6,0,0,1,0,0,33376000.0,32524000.0
2015-04-13 12:00:00,30134000.0,12,0,4,18.551500000000033,49.0,0,0,1,0,0,32263000.0,31820000.0
2015-04-13 13:00:00,29300000.0,13,0,4,20.095668750000016,44.2,0,0,1,0,0,31480000.0,31231000.0
2015-04-13 14:00:00,29015000.0,14,0,4,20.426337500000045,43.4,0,0,1,0,0,31330000.0,31441000.0
2015-04-13 15:00:00,28719000.0,15,0,4,19.468500000000006,44.6,0,0,1,0,0,32235000.0,31689000.0
2015-04-13 16:00:00,28387000.0,16,0,4,20.228668750000054,42.8,0,0,1,0,0,34504000.0,31309000.0
2015-04-13 17:00:00,28346000.0,17,0,4,19.700337500000046,43.4,0,0,1,1,0,34779000.0,30960000.0
2015-04-13 18:00:00,29511000.0,18,0,4,17.25200000000001,50.0,0,0,0,1,0,34651000.0,30621000.0
2015-04-13 19:00:00,31722000.0,19,0,4,17.363662500000032,48.6,0,0,0,1,0,33838000.0,30794000.0
2015-04-13 20:00:00,29393000.0,20,0,4,15.555331250000052,53.4,0,0,0,1,0,31900000.0,30462000.0
2015-04-13 21:00:00,26665000.0,21,0,4,15.328000000000031,53.8,0,0,0,1,0,29352000.0,28209000.0
2015-04-13 22:00:00,24815000.0,22,0,4,12.992662500000051,59.8,0,0,0,0,0,23475000.0,29246000.0
2015-04-13 23:00:00,23251000.0,23,0,4,12.238331250000044,61.6,0,0,0,0,0,21845000.0,27413000.0
2015-04-14 00:00:00,22358000.0,0,1,4,11.946500000000015,62.4,0,0,0,0,0,20935000.0,25880000.0
2015-04-14 01:00:00,21929000.0,1,1,4,11.038000000000011,64.2,0,0,0,0,0,20782000.0,24796000.0
2015-04-14 02:00:00,21845000.0,2,1,4,10.592000000000041,65.2,0,0,0,0,0,20921000.0,24491000.0
2015-04-14 03:00:00,22233000.0,3,1,4,10.64450000000005,64.6,0,0,0,0,0,21459000.0,24164000.0
2015-04-14 04:00:00,24492000.0,4,1,4,10.03233750000004,66.4,0,0,0,0,0,23902000.0,23853000.0
2015-04-14 05:00:00,27860000.0,5,1,4,9.918668750000052,66.0,0,0,0,0,0,27050000.0,24090000.0
2015-04-14 06:00:00,29843000.0,6,1,4,14.265499999999975,56.2,0,0,0,0,0,29022000.0,25805000.0
2015-04-14 07:00:00,30822000.0,7,1,4,12.66500000000002,59.2,0,0,0,0,0,30202000.0,28037000.0
2015-04-14 08:00:00,31468000.0,8,1,4,15.525006250000047,53.0,0,0,0,0,0,30848000.0,30121000.0
2015-04-14 09:00:00,31439000.0,9,1,4,15.77150000000006,52.8,0,0,1,0,0,31034000.0,31106000.0
2015-04-14 10:00:00,31536000.0,10,1,4,19.50267500000001,44.2,0,0,1,0,0,31233000.0,31881000.0
2015-04-14 11:00:00,31445000.0,11,1,4,20.620343750000018,42.2,0,0,1,0,0,31031000.0,32370000.0
2015-04-14 12:00:00,30475000.0,12,1,4,20.198000000000036,41.8,0,0,1,0,0,30134000.0,32117000.0
2015-04-14 13:00:00,29888000.0,13,1,4,21.82900625000002,39.2,0,0,1,0,0,29300000.0,31610000.0
2015-04-14 14:00:00,29754000.0,14,1,4,21.919987500000047,38.6,0,0,1,0,0,29015000.0,31148000.0
2015-04-14 15:00:00,29442000.0,15,1,4,20.880000000000052,41.0,0,0,1,0,0,28719000.0,30904000.0
2015-04-14 16:00:00,28947000.0,16,1,4,21.348000000000013,38.8,0,0,1,0,0,28387000.0,30742000.0
2015-04-14 17:00:00,29062000.0,17,1,4,20.684993750000046,40.2,0,0,1,1,0,28346000.0,30571000.0
2015-04-14 18:00:00,30438000.0,18,1,4,18.799500000000023,47.2,0,0,0,1,0,29511000.0,30423000.0
2015-04-14 19:00:00,32230000.0,19,1,4,18.544006250000052,46.8,0,0,0,1,0,31722000.0,30522000.0
2015-04-14 20:00:00,29646000.0,20,1,4,17.066006250000044,51.6,0,0,0,1,0,29393000.0,30677000.0
2015-04-14 21:00:00,27149000.0,21,1,4,16.714500000000044,53.2,0,0,0,1,0,26665000.0,29301000.0
2015-04-14 22:00:00,25292000.0,22,1,4,14.861000000000047,59.4,0,0,0,0,0,24815000.0,27967000.0
2015-04-14 23:00:00,23666000.0,23,1,4,14.134000000000015,62.0,0,0,0,0,0,23251000.0,26027000.0
2015-04-15 00:00:00,22781000.0,0,2,4,14.113000000000056,61.4,0,0,0,0,0,22358000.0,24755000.0
2015-04-15 01:00:00,22452000.0,1,2,4,13.15066250000001,64.8,0,0,0,0,0,21929000.0,24086000.0
2015-04-15 02:00:00,22376000.0,2,2,4,12.894337500000006,65.2,0,0,0,0,0,21845000.0,23772000.0
2015-04-15 03:00:00,22687000.0,3,2,4,12.818500000000029,68.0,0,0,0,0,0,22233000.0,23994000.0
2015-04-15 04:00:00,24735000.0,4,2,4,12.502006250000022,67.4,0,0,0,0,0,24492000.0,25467000.0
2015-04-15 05:00:00,27879000.0,5,2,4,12.366006250000055,69.4,0,0,0,0,0,27860000.0,27189000.0
2015-04-15 06:00:00,30026000.0,6,2,4,14.282500000000027,64.0,0,0,0,0,0,29843000.0,29475000.0
2015-04-15 07:00:00,31172000.0,7,2,4,13.462331250000034,68.2,0,0,0,0,0,30822000.0,31881000.0
2015-04-15 08:00:00,31754000.0,8,2,4,14.69466250000005,65.4,0,0,0,0,0,31468000.0,33323000.0
2015-04-15 09:00:00,32001000.0,9,2,4,14.810500000000047,65.2,0,0,1,0,0,31439000.0,34388000.0
2015-04-15 10:00:00,32232000.0,10,2,4,16.41500000000002,61.6,0,0,1,0,0,31536000.0,35201000.0
2015-04-15 11:00:00,32149000.0,11,2,4,16.903006250000033,60.2,0,0,1,0,0,31445000.0,35731000.0
2015-04-15 12:00:00,30868000.0,12,2,4,16.78150000000005,61.2,0,0,1,0,0,30475000.0,35143000.0
2015-04-15 13:00:00,30216000.0,13,2,4,17.472668750000025,59.4,0,0,1,0,0,29888000.0,34535000.0
2015-04-15 14:00:00,29854000.0,14,2,4,17.55433125000002,60.0,0,0,1,0,0,29754000.0,34511000.0
2015-04-15 15:00:00,29628000.0,15,2,4,16.62200000000007,65.0,0,0,1,0,0,29442000.0,34408000.0
2015-04-15 16:00:00,29407000.0,16,2,4,17.041668750000042,63.8,0,0,1,0,0,28947000.0,33865000.0
2015-04-15 17:00:00,29624000.0,17,2,4,16.447337500000003,67.6,0,0,1,1,0,29062000.0,33195000.0
2015-04-15 18:00:00,30872000.0,18,2,4,15.544500000000028,72.2,0,0,0,1,0,30438000.0,32383000.0
2015-04-15 19:00:00,32311000.0,19,2,4,15.053000000000054,75.8,0,0,0,1,0,32230000.0,32820000.0
2015-04-15 20:00:00,29850000.0,20,2,4,14.252999999999986,79.8,0,0,0,1,0,29646000.0,32419000.0
2015-04-15 21:00:00,27238000.0,21,2,4,14.454500000000053,80.0,0,0,0,1,0,27149000.0,30264000.0
2015-04-15 22:00:00,25286000.0,22,2,4,13.320662500000026,85.6,0,0,0,0,0,25292000.0,26422000.0
2015-04-15 23:00:00,23604000.0,23,2,4,13.188337499999989,87.2,0,0,0,0,0,23666000.0,24907000.0
2015-04-16 00:00:00,22560000.0,0,3,4,12.246500000000026,85.6,0,0,0,0,0,22781000.0,23834000.0
2015-04-16 01:00:00,22218000.0,1,3,4,12.384006250000084,87.4,0,0,0,0,0,22452000.0,23302000.0
2015-04-16 02:00:00,22142000.0,2,3,4,11.711993750000033,87.0,0,0,0,0,0,22376000.0,23164000.0
2015-04-16 03:00:00,22457000.0,3,3,4,11.743000000000052,88.4,0,0,0,0,0,22687000.0,23257000.0
2015-04-16 04:00:00,24606000.0,4,3,4,10.836668750000001,87.0,0,0,0,0,0,24735000.0,25069000.0
2015-04-16 05:00:00,27759000.0,5,3,4,10.633337499999982,87.8,0,0,0,0,0,27879000.0,27450000.0
2015-04-16 06:00:00,24541000.0,6,3,4,12.443500000000029,84.4,0,0,0,0,0,30026000.0,28977000.0
2015-04-16 08:00:00,31468000.0,8,3,4,12.708000000000027,84.4,0,0,0,0,0,31172000.0,30508000.0
2015-04-16 09:00:00,31715000.0,9,3,4,13.317000000000007,81.4,0,0,1,0,0,31754000.0,31492000.0
2015-04-16 10:00:00,31930000.0,10,3,4,14.632668749999993,79.6,0,0,1,0,0,32001000.0,32010000.0
2015-04-16 11:00:00,31653000.0,11,3,4,15.418331250000051,77.0,0,0,1,0,0,32232000.0,32442000.0
2015-04-16 12:00:00,30455000.0,12,3,4,15.506500000000017,75.6,0,0,1,0,0,32149000.0,32546000.0
2015-04-16 13:00:00,29587000.0,13,3,4,16.52467500000006,72.4,0,0,1,0,0,30868000.0,31237000.0
2015-04-16 14:00:00,29423000.0,14,3,4,16.845337500000028,70.6,0,0,1,0,0,30216000.0,30368000.0
2015-04-16 15:00:00,29368000.0,15,3,4,16.331000000000017,72.0,0,0,1,0,0,29854000.0,29974000.0
2015-04-16 16:00:00,29214000.0,16,3,4,16.930000000000064,69.0,0,0,1,0,0,29628000.0,30036000.0
2015-04-16 17:00:00,29337000.0,17,3,4,16.69399375000006,69.2,0,0,1,1,0,29407000.0,29635000.0
2015-04-16 18:00:00,30540000.0,18,3,4,15.459499999999991,74.0,0,0,0,1,0,29624000.0,29315000.0
2015-04-16 19:00:00,32527000.0,19,3,4,15.556331250000028,72.6,0,0,0,1,0,30872000.0,29905000.0
2015-04-16 20:00:00,30037000.0,20,3,4,14.654674999999997,75.8,0,0,0,1,0,32311000.0,31050000.0
2015-04-16 21:00:00,27375000.0,21,3,4,14.379000000000076,78.6,0,0,0,1,0,29850000.0,28676000.0
2015-04-16 22:00:00,25398000.0,22,3,4,13.26865625000005,82.0,0,0,0,0,0,27238000.0,26603000.0
2015-04-16 23:00:00,23759000.0,23,3,4,12.784337499999992,85.0,0,0,0,0,0,25286000.0,22944000.0
2015-04-17 00:00:00,22779000.0,0,4,4,12.644000000000005,84.4,0,0,0,0,0,23604000.0,21624000.0
2015-04-17 01:00:00,22266000.0,1,4,4,12.045000000000016,88.6,0,0,0,0,0,22560000.0,20535000.0
2015-04-17 02:00:00,22150000.0,2,4,4,11.79000000000002,89.2,0,0,0,0,0,22218000.0,19956000.0
2015-04-17 03:00:00,22505000.0,3,4,4,11.573000000000036,88.6,0,0,0,0,0,22142000.0,19721000.0
2015-04-17 04:00:00,24716000.0,4,4,4,11.305331249999995,90.0,0,0,0,0,0,22457000.0,19547000.0
2015-04-17 05:00:00,27795000.0,5,4,4,11.075668749999977,90.2,0,0,0,0,0,24606000.0,19901000.0
2015-04-17 06:00:00,29769000.0,6,4,4,13.879500000000007,81.4,0,0,0,0,0,27759000.0,20443000.0
2015-04-17 07:00:00,30941000.0,7,4,4,12.638668750000022,84.2,0,0,0,0,0,24541000.0,20555000.0
2015-04-17 08:00:00,31378000.0,8,4,4,14.431331250000028,78.4,0,0,0,0,0,31468000.0,22086000.0
2015-04-17 09:00:00,31519000.0,9,4,4,14.565000000000055,77.4,0,0,1,0,0,31715000.0,23988000.0
2015-04-17 10:00:00,31823000.0,10,4,4,16.9106625,69.6,0,0,1,0,0,31930000.0,24658000.0
2015-04-17 11:00:00,31444000.0,11,4,4,17.597331250000025,67.0,0,0,1,0,0,31653000.0,25143000.0
2015-04-17 12:00:00,30104000.0,12,4,4,17.810500000000047,65.2,0,0,1,0,0,30455000.0,25649000.0
2015-04-17 13:00:00,29310000.0,13,4,4,18.65500000000003,62.0,0,0,1,0,0,29587000.0,25323000.0
2015-04-17 14:00:00,29017000.0,14,4,4,19.026006250000023,60.0,0,0,1,0,0,29423000.0,24083000.0
2015-04-17 15:00:00,28822000.0,15,4,4,18.212500000000034,62.4,0,0,1,0,0,29368000.0,23297000.0
2015-04-17 16:00:00,28373000.0,16,4,4,18.97833750000001,59.0,0,0,1,0,0,29214000.0,23197000.0
2015-04-17 17:00:00,28390000.0,17,4,4,18.55966250000006,59.8,0,0,1,1,0,29337000.0,23377000.0
2015-04-17 18:00:00,29239000.0,18,4,4,16.44300000000004,69.4,0,0,0,1,0,30540000.0,24722000.0
2015-04-17 19:00:00,31207000.0,19,4,4,16.59033125000002,67.4,0,0,0,1,0,32527000.0,27457000.0
2015-04-17 20:00:00,29085000.0,20,4,4,15.039662500000077,74.4,0,0,0,1,0,30037000.0,27943000.0
2015-04-17 21:00:00,26792000.0,21,4,4,14.961000000000013,74.6,0,0,0,1,0,27375000.0,26637000.0
2015-04-17 22:00:00,25230000.0,22,4,4,12.919668750000028,83.4,0,0,0,0,0,25398000.0,24784000.0
2015-04-17 23:00:00,23707000.0,23,4,4,12.35033125000001,85.8,0,0,0,0,0,23759000.0,24576000.0
2015-04-18 00:00:00,22576000.0,0,5,4,11.886500000000012,83.8,0,1,0,0,0,22779000.0,23192000.0
2015-04-18 01:00:00,21917000.0,1,5,4,11.282012500000064,88.0,0,1,0,0,0,22266000.0,22283000.0
2015-04-18 02:00:00,21519000.0,2,5,4,10.783000000000015,87.4,0,1,0,0,0,22150000.0,21932000.0
2015-04-18 03:00:00,21313000.0,3,5,4,10.940000000000055,87.8,0,1,0,0,0,22505000.0,21812000.0
2015-04-18 04:00:00,21785000.0,4,5,4,10.222331250000025,87.0,0,1,0,0,0,24716000.0,22263000.0
2015-04-18 05:00:00,22323000.0,5,5,4,10.160668750000013,87.4,0,1,0,0,0,27795000.0,24561000.0
2015-04-18 06:00:00,23716000.0,6,5,4,12.853499999999997,77.6,0,1,0,0,0,29769000.0,28043000.0
2015-04-18 07:00:00,25989000.0,7,5,4,11.873662500000023,81.4,0,1,0,0,0,30941000.0,30108000.0
2015-04-18 08:00:00,27506000.0,8,5,4,13.648337500000025,74.8,0,1,0,0,0,31378000.0,31144000.0
2015-04-18 09:00:00,27751000.0,9,5,4,14.44900000000007,71.2,0,1,1,0,0,31519000.0,31638000.0
2015-04-18 10:00:00,27640000.0,10,5,4,16.548331250000047,63.6,0,1,1,0,0,31823000.0,31786000.0
2015-04-18 11:00:00,27802000.0,11,5,4,17.67366874999999,59.6,0,1,1,0,0,31444000.0,31949000.0
2015-04-18 12:00:00,27035000.0,12,5,4,16.815500000000043,62.0,0,1,1,0,0,30104000.0,31736000.0
2015-04-18 13:00:00,25732000.0,13,5,4,18.602006249999988,55.4,0,1,1,0,0,29310000.0,30462000.0
2015-04-18 14:00:00,24876000.0,14,5,4,18.404993750000017,55.6,0,1,1,0,0,29017000.0,29946000.0
2015-04-18 15:00:00,24564000.0,15,5,4,17.472000000000037,58.8,0,1,1,0,0,28822000.0,29587000.0
2015-04-18 16:00:00,24585000.0,16,5,4,17.520331250000027,58.0,0,1,1,0,0,28373000.0,30114000.0
2015-04-18 17:00:00,25097000.0,17,5,4,16.83266249999997,60.2,0,1,1,1,0,28390000.0,32309000.0
2015-04-18 18:00:00,26014000.0,18,5,4,15.381000000000029,65.8,0,1,0,1,0,29239000.0,33164000.0
2015-04-18 19:00:00,28339000.0,19,5,4,14.948000000000036,66.6,0,1,0,1,0,31207000.0,33171000.0
2015-04-18 20:00:00,27115000.0,20,5,4,13.751000000000033,71.2,0,1,0,1,0,29085000.0,31969000.0
2015-04-18 21:00:00,25237000.0,21,5,4,13.404500000000041,69.4,0,1,0,1,0,26792000.0,29126000.0
2015-04-18 22:00:00,23555000.0,22,5,4,11.924006250000048,76.2,0,1,0,0,0,25230000.0,26409000.0
2015-04-18 23:00:00,21967000.0,23,5,4,11.29400000000004,76.4,0,1,0,0,0,23707000.0,27186000.0
2015-04-19 00:00:00,20806000.0,0,6,4,10.747000000000071,79.0,0,1,0,0,0,22576000.0,25228000.0
2015-04-19 01:00:00,20154000.0,1,6,4,10.089337500000056,78.4,0,1,0,0,0,21917000.0,23958000.0
2015-04-19 02:00:00,19665000.0,2,6,4,9.514668750000055,80.2,0,1,0,0,0,21519000.0,23446000.0
2015-04-19 03:00:00,19655000.0,3,6,4,9.024499999999989,80.2,0,1,0,0,0,21313000.0,23485000.0
2015-04-19 04:00:00,19943000.0,4,6,4,8.42166874999998,83.0,0,1,0,0,0,21785000.0,23966000.0
2015-04-19 05:00:00,19910000.0,5,6,4,7.903331250000065,83.6,0,1,0,0,0,22323000.0,26504000.0
2015-04-19 06:00:00,20613000.0,6,6,4,11.605500000000063,71.6,0,1,0,0,0,23716000.0,31049000.0
2015-04-19 07:00:00,22544000.0,7,6,4,9.680325000000039,76.6,0,1,0,0,0,25989000.0,33480000.0
2015-04-19 08:00:00,24137000.0,8,6,4,11.975662499999999,68.8,0,1,0,0,0,27506000.0,34096000.0
2015-04-19 09:00:00,24767000.0,9,6,4,12.176500000000033,68.6,0,1,1,0,0,27751000.0,34460000.0
2015-04-19 10:00:00,24862000.0,10,6,4,15.170012499999984,58.4,0,1,1,0,0,27640000.0,34116000.0
2015-04-19 11:00:00,25157000.0,11,6,4,16.069000000000017,55.6,0,1,1,0,0,27802000.0,33694000.0
2015-04-19 12:00:00,24873000.0,12,6,4,16.147500000000036,55.0,0,1,1,0,0,27035000.0,33376000.0
2015-04-19 13:00:00,23597000.0,13,6,4,17.319993750000037,51.8,0,1,1,0,0,25732000.0,32263000.0
2015-04-19 14:00:00,22848000.0,14,6,4,17.672006250000038,50.2,0,1,1,0,0,24876000.0,31480000.0
2015-04-19 15:00:00,22508000.0,15,6,4,16.93700000000007,51.8,0,1,1,0,0,24564000.0,31330000.0
2015-04-19 16:00:00,22566000.0,16,6,4,17.651331250000055,49.6,0,1,1,0,0,24585000.0,32235000.0
2015-04-19 17:00:00,23107000.0,17,6,4,17.27865625000004,50.0,0,1,1,1,0,25097000.0,34504000.0
2015-04-19 18:00:00,24641000.0,18,6,4,15.071000000000026,57.8,0,1,0,1,0,26014000.0,34779000.0
2015-04-19 19:00:00,27825000.0,19,6,4,15.310012500000028,56.2,0,1,0,1,0,28339000.0,34651000.0
2015-04-19 20:00:00,27126000.0,20,6,4,13.713993750000043,61.8,0,1,0,1,0,27115000.0,33838000.0
2015-04-19 21:00:00,25158000.0,21,6,4,13.036000000000001,66.2,0,1,0,1,0,25237000.0,31900000.0
2015-04-19 22:00:00,22984000.0,22,6,4,11.133993750000059,71.8,0,1,0,0,0,23555000.0,29352000.0
2015-04-19 23:00:00,21590000.0,23,6,4,10.150000000000034,76.6,0,1,0,0,0,21967000.0,23475000.0
2015-04-20 00:00:00,20745000.0,0,0,4,10.100500000000011,75.4,0,0,0,0,0,20806000.0,21845000.0
2015-04-20 01:00:00,20383000.0,1,0,4,8.805006250000076,82.0,0,0,0,0,0,20154000.0,20935000.0
2015-04-20 02:00:00,20426000.0,2,0,4,8.443993750000061,82.8,0,0,0,0,0,19665000.0,20782000.0
2015-04-20 03:00:00,21078000.0,3,0,4,8.287500000000023,81.8,0,0,0,0,0,19655000.0,20921000.0
2015-04-20 04:00:00,23661000.0,4,0,4,7.858331249999992,83.0,0,0,0,0,0,19943000.0,21459000.0
2015-04-20 05:00:00,26894000.0,5,0,4,7.633668750000027,83.0,0,0,0,0,0,19910000.0,23902000.0
2015-04-20 07:00:00,30296000.0,7,0,4,10.352000000000032,74.0,0,0,0,0,0,20613000.0,27050000.0
2015-04-20 08:00:00,30676000.0,8,0,4,13.295000000000016,65.6,0,0,0,0,0,22544000.0,29022000.0
2015-04-20 09:00:00,30814000.0,9,0,4,13.282000000000039,66.2,0,0,1,0,0,24137000.0,30202000.0
2015-04-20 10:00:00,31057000.0,10,0,4,17.210337500000037,54.4,0,0,1,0,0,24767000.0,30848000.0
2015-04-20 11:00:00,30931000.0,11,0,4,18.182668750000005,52.2,0,0,1,0,0,24862000.0,31034000.0
2015-04-20 12:00:00,29977000.0,12,0,4,18.036000000000058,51.6,0,0,1,0,0,25157000.0,31233000.0
2015-04-20 13:00:00,29254000.0,13,0,4,19.381331250000017,48.6,0,0,1,0,0,24873000.0,31031000.0
2015-04-20 14:00:00,29039000.0,14,0,4,19.60765624999999,47.6,0,0,1,0,0,23597000.0,30134000.0
2015-04-20 15:00:00,28888000.0,15,0,4,18.696500000000015,50.6,0,0,1,0,0,22848000.0,29300000.0
2015-04-20 16:00:00,28481000.0,16,0,4,19.30200000000002,48.2,0,0,1,0,0,22508000.0,29015000.0
2015-04-20 17:00:00,28253000.0,17,0,4,18.769993750000026,49.8,0,0,1,1,0,22566000.0,28719000.0
2015-04-20 18:00:00,29259000.0,18,0,4,16.375500000000045,59.2,0,0,0,1,0,23107000.0,28387000.0
2015-04-20 19:00:00,31572000.0,19,0,4,16.464343750000012,58.0,0,0,0,1,0,24641000.0,28346000.0
2015-04-20 20:00:00,29388000.0,20,0,4,14.690675000000056,64.8,0,0,0,1,0,27825000.0,29511000.0
2015-04-20 21:00:00,26576000.0,21,0,4,14.429500000000019,64.6,0,0,0,1,0,27126000.0,31722000.0
2015-04-20 22:00:00,24837000.0,22,0,4,12.151668749999999,73.6,0,0,0,0,0,25158000.0,29393000.0
2015-04-20 23:00:00,23307000.0,23,0,4,11.386325,76.0,0,0,0,0,0,22984000.0,26665000.0
2015-04-21 00:00:00,22462000.0,0,1,4,11.299500000000023,76.8,0,0,0,0,0,21590000.0,24815000.0
2015-04-21 01:00:00,22076000.0,1,1,4,10.307987500000024,79.2,0,0,0,0,0,20745000.0,23251000.0
2015-04-21 02:00:00,21966000.0,2,1,4,9.994993750000049,80.6,0,0,0,0,0,20383000.0,22358000.0
2015-04-21 03:00:00,22354000.0,3,1,4,10.039000000000044,78.6,0,0,0,0,0,20426000.0,21929000.0
2015-04-21 04:00:00,24543000.0,4,1,4,9.606999999999971,81.0,0,0,0,0,0,21078000.0,21845000.0
2015-04-21 05:00:00,27310000.0,5,1,4,9.532000000000039,80.0,0,0,0,0,0,23661000.0,22233000.0
2015-04-21 06:00:00,29477000.0,6,1,4,13.335500000000025,69.8,0,0,0,0,0,26894000.0,24492000.0
2015-04-21 07:00:00,30553000.0,7,1,4,11.967675000000042,72.0,0,0,0,0,0,30296000.0,27860000.0
2015-04-21 08:00:00,30928000.0,8,1,4,14.47833750000001,64.6,0,0,0,0,0,30676000.0,29843000.0
2015-04-21 09:00:00,31088000.0,9,1,4,14.567700000000059,68.0,0,0,1,0,0,30814000.0,30822000.0
2015-04-21 10:00:00,31283000.0,10,1,4,17.885462500000017,57.2,0,0,1,0,0,31057000.0,31468000.0
2015-04-21 11:00:00,31163000.0,11,1,4,18.781931250000014,56.6,0,0,1,0,0,30931000.0,31439000.0
2015-04-21 12:00:00,30146000.0,12,1,4,19.441900000000032,58.6,0,0,1,0,0,29977000.0,31536000.0
2015-04-21 13:00:00,29426000.0,13,1,4,20.058268750000025,54.0,0,0,1,0,0,29254000.0,31445000.0
